[0.28063869 0.71936131]
[0.31452348 0.68547652]
[0.33481682 0.66518318]
[0.34562553 0.65437447]
[0.34933711 0.65066289]
[0.35211112 0.64788888]
[0.35849325 0.64150675]
[0.35753923 0.64246077]
[0.35523325 0.64476675]
[0.35484137 0.64515863]
[0.3518875 0.6481125]
[0.34997245 0.65002755]
[0.34492633 0.65507367]
[0.33677108 0.66322892]
[0.33093705 0.66906295]
[0.32994801 0.67005199]
[0.3303411 0.6696589]
[0.32753868 0.67246132]
[0.32532093 0.67467907]
[0.32146906 0.67853094]
[0.31709522 0.68290478]
[0.3113858 0.6886142]
[0.31010823 0.68989177]
[0.30466224 0.69533776]
[0.30437596 0.69562404]
[0.29933405 0.70066595]
[0.29680928 0.70319072]
[0.29551361 0.70448639]
[0.29215065 0.70784935]
[0.2884553 0.7115447]
[0.284759 0.715241]
[0.27907251 0.72092749]
[0.27623018 0.72376982]
[0.27400808 0.72599192]
[0.27476293 0.72523707]
[0.27513585 0.72486415]
[0.27234968 0.72765032]
[0.27123429 0.72876571]
[0.26670594 0.73329406]
[0.26314634 0.73685366]
[0.26186575 0.73813425]
[0.25763991 0.74236009]
[0.25710436 0.74289564]
[0.2543255 0.7456745]
[0.24994646 0.75005354]
[0.24896131 0.75103869]
[0.24704923 0.75295077]
[0.24492768 0.75507232]
[0.24493931 0.75506069]
[0.23992498 0.76007502]
[0.23645437 0.76354563]
