290,710
317,683
341,659
353,647
352,648
334,666
356,644
358,642
345,655
354,646
343,657
354,646
367,633
355,645
326,674
313,687
330,670
321,679
324,676
327,673
331,669
300,700
323,677
290,710
315,685
300,700
286,714
292,708
295,705
294,706
304,696
282,718
272,728
252,748
253,747
273,727
253,747
275,725
269,731
254,746
265,735
239,761
251,749
266,734
235,765
244,756
239,761
223,777
256,744
247,753
242,758
