[0.28369095 0.71630905]
[0.32064251 0.67935749]
[0.3406355 0.6593645]
[0.3524988 0.6475012]
[0.36264012 0.63735988]
[0.36761869 0.63238131]
[0.3635916 0.6364084]
[0.36446048 0.63553952]
[0.36245385 0.63754615]
[0.35757852 0.64242148]
[0.35655563 0.64344437]
[0.35399664 0.64600336]
[0.34706021 0.65293979]
[0.3425036 0.6574964]
[0.33680641 0.66319359]
[0.32787322 0.67212678]
[0.32962704 0.67037296]
[0.32658515 0.67341485]
[0.32234967 0.67765033]
[0.31924154 0.68075846]
[0.31523059 0.68476941]
[0.31351737 0.68648263]
[0.30892815 0.69107185]
[0.30325922 0.69674078]
[0.29720068 0.70279932]
[0.29262034 0.70737966]
[0.28911505 0.71088495]
[0.2854604 0.7145396]
[0.29042681 0.70957319]
[0.28662795 0.71337205]
[0.28242543 0.71757457]
[0.27804863 0.72195137]
[0.27670776 0.72329224]
[0.27478084 0.72521916]
[0.27331405 0.72668595]
[0.26804865 0.73195135]
[0.26510511 0.73489489]
[0.26260499 0.73739501]
[0.26081672 0.73918328]
[0.25737626 0.74262374]
[0.25626483 0.74373517]
[0.25531106 0.74468894]
[0.25192518 0.74807482]
[0.24951636 0.75048364]
[0.24734107 0.75265893]
[0.24346812 0.75653188]
[0.2399294 0.7600706]
[0.23781412 0.76218588]
[0.23739679 0.76260321]
[0.23445111 0.76554889]
[0.232301 0.767699]
