[0.27877704 0.72122296]
[0.31893006 0.68106994]
[0.33419521 0.66580479]
[0.34531752 0.65468248]
[0.35099127 0.64900873]
[0.36154824 0.63845176]
[0.35231914 0.64768086]
[0.35185433 0.64814567]
[0.35028138 0.64971862]
[0.34939373 0.65060627]
[0.34621169 0.65378831]
[0.34435665 0.65564335]
[0.3371117 0.6628883]
[0.33777373 0.66222627]
[0.33339289 0.66660711]
[0.33190059 0.66809941]
[0.32901595 0.67098405]
[0.32452399 0.67547601]
[0.32243641 0.67756359]
[0.32051633 0.67948367]
[0.316163 0.683837]
[0.31291705 0.68708295]
[0.31079183 0.68920817]
[0.30692757 0.69307243]
[0.30099095 0.69900905]
[0.29623434 0.70376566]
[0.29116842 0.70883158]
[0.29150159 0.70849841]
[0.28573781 0.71426219]
[0.28738522 0.71261478]
[0.2820718 0.7179282]
[0.27909943 0.72090057]
[0.2770265 0.7229735]
[0.27376727 0.72623273]
[0.26987985 0.73012015]
[0.26566643 0.73433357]
[0.26335981 0.73664019]
[0.26282977 0.73717023]
[0.25871865 0.74128135]
[0.26118371 0.73881629]
[0.25609341 0.74390659]
[0.25271521 0.74728479]
[0.2519694 0.7480306]
[0.25099978 0.74900022]
[0.2494115 0.7505885]
[0.24338647 0.75661353]
[0.24108105 0.75891895]
[0.24095899 0.75904101]
[0.23971754 0.76028246]
[0.23767898 0.76232102]
[0.23573559 0.76426441]
