[0.27681693 0.72318307]
[0.31685295 0.68314705]
[0.33347516 0.66652484]
[0.34741782 0.65258218]
[0.35947071 0.64052929]
[0.36635603 0.63364397]
[0.36189116 0.63810884]
[0.35698459 0.64301541]
[0.35602585 0.64397415]
[0.35116404 0.64883596]
[0.34378959 0.65621041]
[0.33675738 0.66324262]
[0.33096233 0.66903767]
[0.33665506 0.66334494]
[0.33949966 0.66050034]
[0.33735453 0.66264547]
[0.33083168 0.66916832]
[0.32720759 0.67279241]
[0.3283807 0.6716193]
[0.32415954 0.67584046]
[0.3207673 0.6792327]
[0.31626727 0.68373273]
[0.31135079 0.68864921]
[0.30726842 0.69273158]
[0.29860763 0.70139237]
[0.29596833 0.70403167]
[0.29683471 0.70316529]
[0.29265049 0.70734951]
[0.29085186 0.70914814]
[0.28783179 0.71216821]
[0.2856898 0.7143102]
[0.28331994 0.71668006]
[0.28234902 0.71765098]
[0.27892546 0.72107454]
[0.27609695 0.72390305]
[0.27549834 0.72450166]
[0.27057245 0.72942755]
[0.26783426 0.73216574]
[0.26422829 0.73577171]
[0.26242131 0.73757869]
[0.26129424 0.73870576]
[0.26035598 0.73964402]
[0.25779325 0.74220675]
[0.25727612 0.74272388]
[0.25025453 0.74974547]
[0.24868958 0.75131042]
[0.24797344 0.75202656]
[0.24467849 0.75532151]
[0.24649368 0.75350632]
[0.24045573 0.75954427]
[0.23631496 0.76368504]
