[0.27711301 0.72288699]
[0.32375204 0.67624796]
[0.34429765 0.65570235]
[0.35366468 0.64633532]
[0.35581965 0.64418035]
[0.35772632 0.64227368]
[0.35866077 0.64133923]
[0.35899388 0.64100612]
[0.35289058 0.64710942]
[0.35100997 0.64899003]
[0.35139826 0.64860174]
[0.34916881 0.65083119]
[0.34104413 0.65895587]
[0.33862981 0.66137019]
[0.33187929 0.66812071]
[0.33319291 0.66680709]
[0.33547026 0.66452974]
[0.32911546 0.67088454]
[0.3243543 0.6756457]
[0.31928787 0.68071213]
[0.31715699 0.68284301]
[0.30856849 0.69143151]
[0.30598308 0.69401692]
[0.3005805 0.6994195]
[0.3009385 0.6990615]
[0.29471235 0.70528765]
[0.29299891 0.70700109]
[0.2905826 0.7094174]
[0.29123731 0.70876269]
[0.28639056 0.71360944]
[0.29001439 0.70998561]
[0.28496159 0.71503841]
[0.28390035 0.71609965]
[0.28095155 0.71904845]
[0.27652255 0.72347745]
[0.27560571 0.72439429]
[0.26949979 0.73050021]
[0.2644924 0.7355076]
[0.25883484 0.74116516]
[0.25333514 0.74666486]
[0.2534204 0.7465796]
[0.25321928 0.74678072]
[0.25123343 0.74876657]
[0.24746532 0.75253468]
[0.24711671 0.75288329]
[0.24335694 0.75664306]
[0.2435911 0.7564089]
[0.2400905 0.7599095]
[0.23427454 0.76572546]
[0.232039 0.767961]
[0.22808862 0.77191138]
