[0.2807013 0.7192987]
[0.31299777 0.68700223]
[0.33237906 0.66762094]
[0.34491288 0.65508712]
[0.36136045 0.63863955]
[0.36433069 0.63566931]
[0.36507492 0.63492508]
[0.36230115 0.63769885]
[0.36052348 0.63947652]
[0.35647558 0.64352442]
[0.35217153 0.64782847]
[0.34977014 0.65022986]
[0.34049282 0.65950718]
[0.33532254 0.66467746]
[0.33475206 0.66524794]
[0.32922319 0.67077681]
[0.32719878 0.67280122]
[0.32562517 0.67437483]
[0.32020427 0.67979573]
[0.31833866 0.68166134]
[0.3174099 0.6825901]
[0.31416942 0.68583058]
[0.3115491 0.6884509]
[0.3109892 0.6890108]
[0.3053168 0.6946832]
[0.30785622 0.69214378]
[0.30668873 0.69331127]
[0.29961445 0.70038555]
[0.29653477 0.70346523]
[0.29305402 0.70694598]
[0.28487276 0.71512724]
[0.28421395 0.71578605]
[0.28156102 0.71843898]
[0.27629359 0.72370641]
[0.27471555 0.72528445]
[0.27301186 0.72698814]
[0.26590025 0.73409975]
[0.26586147 0.73413853]
[0.26122516 0.73877484]
[0.25748756 0.74251244]
[0.25381478 0.74618522]
[0.24931201 0.75068799]
[0.24753897 0.75246103]
[0.24457119 0.75542881]
[0.24479964 0.75520036]
[0.23984311 0.76015689]
[0.2411929 0.7588071]
[0.23595967 0.76404033]
[0.23407666 0.76592334]
[0.23038756 0.76961244]
[0.23080873 0.76919127]
