[0.28586636 0.71413364]
[0.3234583 0.6765417]
[0.34398306 0.65601694]
[0.35180016 0.64819984]
[0.36125734 0.63874266]
[0.36984011 0.63015989]
[0.36395911 0.63604089]
[0.35824189 0.64175811]
[0.35485934 0.64514066]
[0.35848776 0.64151224]
[0.35473716 0.64526284]
[0.34419194 0.65580806]
[0.34226431 0.65773569]
[0.33960704 0.66039296]
[0.3331879 0.6668121]
[0.33048033 0.66951967]
[0.33105525 0.66894475]
[0.32652867 0.67347133]
[0.32110379 0.67889621]
[0.31883532 0.68116468]
[0.31938159 0.68061841]
[0.31836832 0.68163168]
[0.31444583 0.68555417]
[0.30982884 0.69017116]
[0.30470441 0.69529559]
[0.2993184 0.7006816]
[0.29683785 0.70316215]
[0.29435868 0.70564132]
[0.29192793 0.70807207]
[0.29175763 0.70824237]
[0.28482055 0.71517945]
[0.28138475 0.71861525]
[0.27826933 0.72173067]
[0.27086744 0.72913256]
[0.27140076 0.72859924]
[0.26842931 0.73157069]
[0.26952817 0.73047183]
[0.26181002 0.73818998]
[0.25734242 0.74265758]
[0.25445775 0.74554225]
[0.25456634 0.74543366]
[0.25142892 0.74857108]
[0.24926765 0.75073235]
[0.24750795 0.75249205]
[0.24627881 0.75372119]
[0.24286994 0.75713006]
[0.24164109 0.75835891]
[0.23774893 0.76225107]
[0.23639928 0.76360072]
[0.23233597 0.76766403]
[0.23125034 0.76874966]
