[0.27968943 0.72031057]
[0.31349018 0.68650982]
[0.33233321 0.66766679]
[0.34336715 0.65663285]
[0.34763473 0.65236527]
[0.34942952 0.65057048]
[0.3494313 0.6505687]
[0.35155198 0.64844802]
[0.34614154 0.65385846]
[0.34791969 0.65208031]
[0.34981313 0.65018687]
[0.34865702 0.65134298]
[0.34806989 0.65193011]
[0.34336123 0.65663877]
[0.3405876 0.6594124]
[0.33056592 0.66943408]
[0.33005471 0.66994529]
[0.32751895 0.67248105]
[0.32347006 0.67652994]
[0.32183712 0.67816288]
[0.32010076 0.67989924]
[0.31323072 0.68676928]
[0.31271071 0.68728929]
[0.30441138 0.69558862]
[0.30643461 0.69356539]
[0.30219932 0.69780068]
[0.30153042 0.69846958]
[0.29565677 0.70434323]
[0.29112837 0.70887163]
[0.28913908 0.71086092]
[0.29201527 0.70798473]
[0.2873682 0.7126318]
[0.28090222 0.71909778]
[0.27787333 0.72212667]
[0.2747895 0.7252105]
[0.27230595 0.72769405]
[0.27016956 0.72983044]
[0.26854206 0.73145794]
[0.26727192 0.73272808]
[0.26274017 0.73725983]
[0.25936086 0.74063914]
[0.25736616 0.74263384]
[0.25272712 0.74727288]
[0.24939671 0.75060329]
[0.24700846 0.75299154]
[0.24776515 0.75223485]
[0.24651594 0.75348406]
[0.24333002 0.75666998]
[0.24282537 0.75717463]
[0.24102058 0.75897942]
[0.23678764 0.76321236]
