[0.2796307 0.7203693]
[0.30924771 0.69075229]
[0.33487301 0.66512699]
[0.34306887 0.65693113]
[0.35085954 0.64914046]
[0.34978313 0.65021687]
[0.35527659 0.64472341]
[0.34777906 0.65222094]
[0.34948459 0.65051541]
[0.34878108 0.65121892]
[0.34610266 0.65389734]
[0.34701023 0.65298977]
[0.34377877 0.65622123]
[0.34172438 0.65827562]
[0.33797538 0.66202462]
[0.33873083 0.66126917]
[0.33257774 0.66742226]
[0.32815422 0.67184578]
[0.32445324 0.67554676]
[0.3233145 0.6766855]
[0.31887959 0.68112041]
[0.31201816 0.68798184]
[0.30917173 0.69082827]
[0.30447937 0.69552063]
[0.30361123 0.69638877]
[0.30006044 0.69993956]
[0.29674924 0.70325076]
[0.29908404 0.70091596]
[0.29156833 0.70843167]
[0.28597654 0.71402346]
[0.28184245 0.71815755]
[0.27645582 0.72354418]
[0.27763758 0.72236242]
[0.27717549 0.72282451]
[0.27246604 0.72753396]
[0.26996605 0.73003395]
[0.26493174 0.73506826]
[0.2615182 0.7384818]
[0.26034463 0.73965537]
[0.26130259 0.73869741]
[0.25848066 0.74151934]
[0.25536283 0.74463717]
[0.25323811 0.74676189]
[0.25097476 0.74902524]
[0.24931494 0.75068506]
[0.24628351 0.75371649]
[0.24560996 0.75439004]
[0.24314979 0.75685021]
[0.23665752 0.76334248]
[0.23584637 0.76415363]
[0.23430598 0.76569402]
