[0.28098658 0.71901342]
[0.31356538 0.68643462]
[0.33535993 0.66464007]
[0.35379151 0.64620849]
[0.35992231 0.64007769]
[0.35334292 0.64665708]
[0.35661547 0.64338453]
[0.35643646 0.64356354]
[0.3474885 0.6525115]
[0.3508545 0.6491455]
[0.35637585 0.64362415]
[0.35896274 0.64103726]
[0.35533065 0.64466935]
[0.34794064 0.65205936]
[0.34519239 0.65480761]
[0.33922981 0.66077019]
[0.33476942 0.66523058]
[0.33291958 0.66708042]
[0.32914056 0.67085944]
[0.32638502 0.67361498]
[0.32468587 0.67531413]
[0.31946061 0.68053939]
[0.31348936 0.68651064]
[0.31068348 0.68931652]
[0.30804929 0.69195071]
[0.30415113 0.69584887]
[0.29848025 0.70151975]
[0.29825608 0.70174392]
[0.28965156 0.71034844]
[0.28709244 0.71290756]
[0.28504548 0.71495452]
[0.28355239 0.71644761]
[0.28145961 0.71854039]
[0.27565027 0.72434973]
[0.27154941 0.72845059]
[0.27067486 0.72932514]
[0.26754808 0.73245192]
[0.26399297 0.73600703]
[0.26230522 0.73769478]
[0.2608309 0.7391691]
[0.25728765 0.74271235]
[0.25577528 0.74422472]
[0.25583803 0.74416197]
[0.25228307 0.74771693]
[0.25077663 0.74922337]
[0.24608973 0.75391027]
[0.24279269 0.75720731]
[0.24171165 0.75828835]
[0.2391775 0.7608225]
[0.23773217 0.76226783]
[0.23729268 0.76270732]
