[0.28071264 0.71928736]
[0.31200867 0.68799133]
[0.33636944 0.66363056]
[0.34887031 0.65112969]
[0.34767589 0.65232411]
[0.34869387 0.65130613]
[0.35167448 0.64832552]
[0.3576689 0.6423311]
[0.35286562 0.64713438]
[0.35610067 0.64389933]
[0.34900616 0.65099384]
[0.34493285 0.65506715]
[0.33923629 0.66076371]
[0.33540944 0.66459056]
[0.33294811 0.66705189]
[0.32766056 0.67233944]
[0.32256018 0.67743982]
[0.32499656 0.67500344]
[0.32270429 0.67729571]
[0.31550756 0.68449244]
[0.30826056 0.69173944]
[0.30504107 0.69495893]
[0.30216937 0.69783063]
[0.29814197 0.70185803]
[0.2990653 0.7009347]
[0.2953282 0.7046718]
[0.2912378 0.7087622]
[0.28889908 0.71110092]
[0.28896617 0.71103383]
[0.28706175 0.71293825]
[0.28323947 0.71676053]
[0.27763752 0.72236248]
[0.27536791 0.72463209]
[0.27226774 0.72773226]
[0.27406303 0.72593697]
[0.27047473 0.72952527]
[0.27092477 0.72907523]
[0.26791126 0.73208874]
[0.26754055 0.73245945]
[0.26787203 0.73212797]
[0.26163114 0.73836886]
[0.25932055 0.74067945]
[0.25384255 0.74615745]
[0.25632044 0.74367956]
[0.25219628 0.74780372]
[0.2458949 0.7541051]
[0.24261463 0.75738537]
[0.242044 0.757956]
[0.23883412 0.76116588]
[0.23524169 0.76475831]
[0.2339663 0.7660337]
