296,704
309,691
339,661
333,667
340,660
339,661
353,647
381,619
347,653
346,654
343,657
326,674
349,651
370,630
343,657
343,657
346,654
327,673
323,677
333,667
293,707
292,708
274,726
309,691
322,678
304,696
302,698
297,703
303,697
294,706
286,714
280,720
295,705
288,712
287,713
260,740
271,729
269,731
276,724
257,743
242,758
235,765
260,740
251,749
243,757
247,753
235,765
255,745
208,792
243,757
225,775
