[0.2770901 0.7229099]
[0.32238703 0.67761297]
[0.3400593 0.6599407]
[0.34991908 0.65008092]
[0.35686176 0.64313824]
[0.35457523 0.64542477]
[0.35107171 0.64892829]
[0.35196421 0.64803579]
[0.35011781 0.64988219]
[0.34976119 0.65023881]
[0.35248117 0.64751883]
[0.35582396 0.64417604]
[0.34927912 0.65072088]
[0.34533109 0.65466891]
[0.33874627 0.66125373]
[0.33565404 0.66434596]
[0.33392159 0.66607841]
[0.33150648 0.66849352]
[0.32493827 0.67506173]
[0.32370738 0.67629262]
[0.31823867 0.68176133]
[0.31349682 0.68650318]
[0.31045182 0.68954818]
[0.30722581 0.69277419]
[0.30627986 0.69372014]
[0.30087563 0.69912437]
[0.29763494 0.70236506]
[0.29537958 0.70462042]
[0.29207965 0.70792035]
[0.28660475 0.71339525]
[0.28435713 0.71564287]
[0.28060402 0.71939598]
[0.27514847 0.72485153]
[0.27103857 0.72896143]
[0.26880911 0.73119089]
[0.2678775 0.7321225]
[0.26407409 0.73592591]
[0.26044753 0.73955247]
[0.25878966 0.74121034]
[0.26008091 0.73991909]
[0.25464733 0.74535267]
[0.25398963 0.74601037]
[0.2547676 0.7452324]
[0.25090105 0.74909895]
[0.25221797 0.74778203]
[0.25055308 0.74944692]
[0.24526701 0.75473299]
[0.24311923 0.75688077]
[0.24205943 0.75794057]
[0.2359955 0.7640045]
[0.23468524 0.76531476]
