285,715
333,667
327,673
327,673
332,668
359,641
361,639
352,648
351,649
344,656
362,638
350,650
372,628
339,661
342,658
325,675
330,670
318,682
342,658
312,688
321,679
312,688
308,692
316,684
298,702
320,680
301,699
288,712
287,713
296,704
276,724
279,721
278,722
270,730
273,727
281,719
269,731
286,714
288,712
270,730
227,773
269,731
257,743
231,769
237,763
260,740
242,758
239,761
240,760
230,770
223,777
