283,717
305,695
333,667
339,661
362,638
380,620
377,623
347,653
352,648
350,650
359,641
355,645
363,637
309,691
352,648
333,667
329,671
343,657
329,671
305,695
306,694
338,662
319,681
300,700
269,731
301,699
286,714
302,698
303,697
284,716
283,717
297,703
283,717
266,734
263,737
289,711
263,737
257,743
269,731
257,743
232,768
285,715
270,730
241,759
244,756
239,761
227,773
234,766
228,772
232,768
238,762
