[0.28389704 0.71610296]
[0.32793889 0.67206111]
[0.35068667 0.64931333]
[0.36233636 0.63766364]
[0.36895896 0.63104104]
[0.36115438 0.63884562]
[0.36329517 0.63670483]
[0.36137781 0.63862219]
[0.35774101 0.64225899]
[0.34925821 0.65074179]
[0.34695649 0.65304351]
[0.34750308 0.65249692]
[0.34560945 0.65439055]
[0.34537823 0.65462177]
[0.33585919 0.66414081]
[0.33618662 0.66381338]
[0.33382289 0.66617711]
[0.33131242 0.66868758]
[0.32533983 0.67466017]
[0.31984583 0.68015417]
[0.31768404 0.68231596]
[0.31151752 0.68848248]
[0.30926352 0.69073648]
[0.30707082 0.69292918]
[0.30492213 0.69507787]
[0.29993511 0.70006489]
[0.29486661 0.70513339]
[0.2972153 0.7027847]
[0.29492164 0.70507836]
[0.29205835 0.70794165]
[0.28601409 0.71398591]
[0.28516506 0.71483494]
[0.28482143 0.71517857]
[0.28088452 0.71911548]
[0.27729816 0.72270184]
[0.27456944 0.72543056]
[0.2695671 0.7304329]
[0.26407743 0.73592257]
[0.26153089 0.73846911]
[0.25853477 0.74146523]
[0.25501589 0.74498411]
[0.25384347 0.74615653]
[0.25055052 0.74944948]
[0.24762828 0.75237172]
[0.24442294 0.75557706]
[0.24393046 0.75606954]
[0.24268984 0.75731016]
[0.24190157 0.75809843]
[0.23877233 0.76122767]
[0.23710751 0.76289249]
[0.23407705 0.76592295]
