[0.2766994 0.7233006]
[0.31941 0.68059]
[0.33433239 0.66566761]
[0.34553314 0.65446686]
[0.35353277 0.64646723]
[0.35352983 0.64647017]
[0.35244605 0.64755395]
[0.35223137 0.64776863]
[0.35111727 0.64888273]
[0.35070101 0.64929899]
[0.34391588 0.65608412]
[0.34796416 0.65203584]
[0.34173669 0.65826331]
[0.33677285 0.66322715]
[0.33462741 0.66537259]
[0.33543613 0.66456387]
[0.33443475 0.66556525]
[0.33714997 0.66285003]
[0.33080146 0.66919854]
[0.32431752 0.67568248]
[0.32140367 0.67859633]
[0.31463527 0.68536473]
[0.31534735 0.68465265]
[0.31135 0.68865]
[0.30186747 0.69813253]
[0.29714837 0.70285163]
[0.29581037 0.70418963]
[0.29367635 0.70632365]
[0.29126687 0.70873313]
[0.2881303 0.7118697]
[0.28423667 0.71576333]
[0.28313147 0.71686853]
[0.27913948 0.72086052]
[0.2755833 0.7244167]
[0.27207906 0.72792094]
[0.26957642 0.73042358]
[0.26630977 0.73369023]
[0.26528476 0.73471524]
[0.26086169 0.73913831]
[0.26100426 0.73899574]
[0.25757677 0.74242323]
[0.25557862 0.74442138]
[0.25349411 0.74650589]
[0.25131192 0.74868808]
[0.24768167 0.75231833]
[0.24722313 0.75277687]
[0.24444321 0.75555679]
[0.24170081 0.75829919]
[0.23921774 0.76078226]
[0.23861838 0.76138162]
[0.23715082 0.76284918]
