261,739
316,684
350,650
332,668
345,655
363,637
359,641
359,641
358,642
348,652
339,661
359,641
352,648
368,632
329,671
336,664
331,669
354,646
347,653
298,702
313,687
322,678
318,682
301,699
310,690
308,692
311,689
288,712
277,723
282,718
303,697
266,734
283,717
256,744
279,721
263,737
259,741
259,741
242,758
287,713
265,735
248,752
253,747
269,731
249,751
252,748
243,757
235,765
246,754
256,744
224,776
