[0.27825231 0.72174769]
[0.32045661 0.67954339]
[0.34161751 0.65838249]
[0.35770967 0.64229033]
[0.35379172 0.64620828]
[0.35074027 0.64925973]
[0.35046804 0.64953196]
[0.35101333 0.64898667]
[0.3482334 0.6517666]
[0.35213129 0.64786871]
[0.34969027 0.65030973]
[0.34678901 0.65321099]
[0.34211228 0.65788772]
[0.33942625 0.66057375]
[0.34043465 0.65956535]
[0.33612158 0.66387842]
[0.33371158 0.66628842]
[0.33022637 0.66977363]
[0.32613091 0.67386909]
[0.32659811 0.67340189]
[0.32154616 0.67845384]
[0.31606955 0.68393045]
[0.31151002 0.68848998]
[0.31234181 0.68765819]
[0.3080372 0.6919628]
[0.30547173 0.69452827]
[0.30245884 0.69754116]
[0.29809073 0.70190927]
[0.29210809 0.70789191]
[0.28884692 0.71115308]
[0.28790282 0.71209718]
[0.28279133 0.71720867]
[0.27942303 0.72057697]
[0.27895057 0.72104943]
[0.27427691 0.72572309]
[0.27438367 0.72561633]
[0.27252637 0.72747363]
[0.27216398 0.72783602]
[0.26806067 0.73193933]
[0.26502247 0.73497753]
[0.25899361 0.74100639]
[0.26104393 0.73895607]
[0.25688753 0.74311247]
[0.25484853 0.74515147]
[0.25060891 0.74939109]
[0.24831027 0.75168973]
[0.24512015 0.75487985]
[0.23969166 0.76030834]
[0.23823861 0.76176139]
[0.23640696 0.76359304]
[0.23157219 0.76842781]
