[0.27260796 0.72739204]
[0.30658007 0.69341993]
[0.33229681 0.66770319]
[0.34449789 0.65550211]
[0.35384194 0.64615806]
[0.34950741 0.65049259]
[0.35448392 0.64551608]
[0.3493634 0.6506366]
[0.35010244 0.64989756]
[0.34822312 0.65177688]
[0.34657335 0.65342665]
[0.34814086 0.65185914]
[0.34819483 0.65180517]
[0.3430184 0.6569816]
[0.33512883 0.66487117]
[0.33234111 0.66765889]
[0.33318399 0.66681601]
[0.33043471 0.66956529]
[0.32982376 0.67017624]
[0.32503922 0.67496078]
[0.32383825 0.67616175]
[0.31875709 0.68124291]
[0.31435312 0.68564688]
[0.30808939 0.69191061]
[0.30384425 0.69615575]
[0.30286054 0.69713946]
[0.29846557 0.70153443]
[0.29525694 0.70474306]
[0.29153885 0.70846115]
[0.2889276 0.7110724]
[0.28750583 0.71249417]
[0.28647898 0.71352102]
[0.27989187 0.72010813]
[0.2765736 0.7234264]
[0.2756576 0.7243424]
[0.27118698 0.72881302]
[0.26673499 0.73326501]
[0.26295691 0.73704309]
[0.25986305 0.74013695]
[0.26004823 0.73995177]
[0.25566133 0.74433867]
[0.25486293 0.74513707]
[0.2537771 0.7462229]
[0.25099702 0.74900298]
[0.24748392 0.75251608]
[0.24467539 0.75532461]
[0.24231806 0.75768194]
[0.24024267 0.75975733]
[0.23822501 0.76177499]
[0.23310938 0.76689062]
[0.23398407 0.76601593]
