[0.27526527 0.72473473]
[0.3187825 0.6812175]
[0.34161843 0.65838157]
[0.35484407 0.64515593]
[0.35989162 0.64010838]
[0.36888466 0.63111534]
[0.36304904 0.63695096]
[0.36338449 0.63661551]
[0.35999038 0.64000962]
[0.35408617 0.64591383]
[0.34951544 0.65048456]
[0.3529572 0.6470428]
[0.35045518 0.64954482]
[0.34714082 0.65285918]
[0.34460773 0.65539227]
[0.33478983 0.66521017]
[0.33193284 0.66806716]
[0.3269814 0.6730186]
[0.32525313 0.67474687]
[0.31520706 0.68479294]
[0.31166515 0.68833485]
[0.31085081 0.68914919]
[0.30671572 0.69328428]
[0.30270597 0.69729403]
[0.30404032 0.69595968]
[0.29868277 0.70131723]
[0.29829263 0.70170737]
[0.2942515 0.7057485]
[0.29302329 0.70697671]
[0.28711542 0.71288458]
[0.28347107 0.71652893]
[0.27996593 0.72003407]
[0.27505726 0.72494274]
[0.27040742 0.72959258]
[0.27262038 0.72737962]
[0.27023653 0.72976347]
[0.26863852 0.73136148]
[0.26775582 0.73224418]
[0.26216107 0.73783893]
[0.25887283 0.74112717]
[0.257268 0.742732]
[0.25652749 0.74347251]
[0.25839238 0.74160762]
[0.25384764 0.74615236]
[0.2514845 0.7485155]
[0.24909929 0.75090071]
[0.24209324 0.75790676]
[0.23979007 0.76020993]
[0.2366627 0.7633373]
[0.23470896 0.76529104]
[0.23291128 0.76708872]
