[0.28583769 0.71416231]
[0.31847385 0.68152615]
[0.34385715 0.65614285]
[0.34909066 0.65090934]
[0.36774029 0.63225971]
[0.36546929 0.63453071]
[0.3648507 0.6351493]
[0.3612001 0.6387999]
[0.3599691 0.6400309]
[0.36211371 0.63788629]
[0.35996405 0.64003595]
[0.3490752 0.6509248]
[0.34680808 0.65319192]
[0.34129743 0.65870257]
[0.33768718 0.66231282]
[0.3333093 0.6666907]
[0.33142033 0.66857967]
[0.32636918 0.67363082]
[0.32091724 0.67908276]
[0.32138547 0.67861453]
[0.31856206 0.68143794]
[0.31479322 0.68520678]
[0.30934731 0.69065269]
[0.30844552 0.69155448]
[0.3027026 0.6972974]
[0.29882972 0.70117028]
[0.29609978 0.70390022]
[0.2953856 0.7046144]
[0.29081368 0.70918632]
[0.28710833 0.71289167]
[0.28371546 0.71628454]
[0.28116394 0.71883606]
[0.2769424 0.7230576]
[0.27430532 0.72569468]
[0.26986183 0.73013817]
[0.26719716 0.73280284]
[0.26637739 0.73362261]
[0.26678466 0.73321534]
[0.26536317 0.73463683]
[0.26482217 0.73517783]
[0.2596912 0.7403088]
[0.26023276 0.73976724]
[0.25586498 0.74413502]
[0.25446212 0.74553788]
[0.25137024 0.74862976]
[0.24648399 0.75351601]
[0.24460457 0.75539543]
[0.24023033 0.75976967]
[0.23632845 0.76367155]
[0.23508037 0.76491963]
[0.23296141 0.76703859]
