[4.01181004 4.50545063]
[3.9222397  4.33089653]
[3.82369817 4.19253416]
[3.72838359 4.06317112]
[3.6345574  3.94634111]
[3.53477016 3.86069849]
[3.44566531 3.7635285 ]
[3.36389168 3.66273016]
[3.2746906  3.59529664]
[3.19343915 3.52153641]
[3.11674296 3.44344788]
[3.04045292 3.37974286]
[2.96875125 3.31320266]
[2.9029187  3.24140837]
[2.8372486  3.18020004]
[2.77410176 3.12412418]
[2.7097955  3.08185464]
[2.65108571 3.0337309 ]
[2.59304211 2.98981253]
[2.53769668 2.94752318]
[2.48698943 2.89883519]
[2.43790639 2.84729289]
[2.38985004 2.80769705]
[2.34292178 2.76744018]
[2.2965306  2.73822329]
[2.25337505 2.69974884]
[2.21064542 2.67162335]
[2.17116144 2.62975113]
[2.13323995 2.59464571]
[2.09541612 2.56720249]
[2.05894879 2.53237649]
[2.02369711 2.50402748]
[1.98941893 2.47969847]
[1.9566466  2.44900519]
[1.92468748 2.42627686]
[1.89288239 2.40654246]
[1.86339383 2.37639864]
[1.83502124 2.34711393]
[1.80623378 2.32380794]
[1.77808258 2.30682234]
[1.75126818 2.28621552]
[1.72598159 2.26515006]
[1.70075894 2.24972956]
[1.67618921 2.24074168]
[1.65265858 2.22192254]
[1.62894057 2.20863721]
[1.6060435  2.19227967]
[1.5837162  2.17535992]
[1.56209446 2.16065289]
[1.5415236  2.14321369]
[1.52132521 2.12682089]
