[0.27533533 0.72466467]
[0.3142472 0.6857528]
[0.33442743 0.66557257]
[0.34572507 0.65427493]
[0.34956643 0.65043357]
[0.3553482 0.6446518]
[0.35895168 0.64104832]
[0.35854242 0.64145758]
[0.3541158 0.6458842]
[0.36219384 0.63780616]
[0.35527636 0.64472364]
[0.35548097 0.64451903]
[0.35078975 0.64921025]
[0.34706731 0.65293269]
[0.34460887 0.65539113]
[0.33601602 0.66398398]
[0.33221351 0.66778649]
[0.33349075 0.66650925]
[0.32715767 0.67284233]
[0.31846508 0.68153492]
[0.315436 0.684564]
[0.31303841 0.68696159]
[0.3126242 0.6873758]
[0.3094637 0.6905363]
[0.3073799 0.6926201]
[0.30276326 0.69723674]
[0.29603916 0.70396084]
[0.29498017 0.70501983]
[0.29219607 0.70780393]
[0.28691769 0.71308231]
[0.2819142 0.7180858]
[0.28191928 0.71808072]
[0.27983831 0.72016169]
[0.27627002 0.72372998]
[0.27190765 0.72809235]
[0.26798584 0.73201416]
[0.26266866 0.73733134]
[0.26114503 0.73885497]
[0.25834384 0.74165616]
[0.26303885 0.73696115]
[0.26276941 0.73723059]
[0.25875811 0.74124189]
[0.25583566 0.74416434]
[0.25581266 0.74418734]
[0.25161762 0.74838238]
[0.25118947 0.74881053]
[0.25151519 0.74848481]
[0.24719327 0.75280673]
[0.24481171 0.75518829]
[0.24024113 0.75975887]
[0.23595965 0.76404035]
