[0.28034382 0.71965618]
[0.31761461 0.68238539]
[0.33476359 0.66523641]
[0.35243832 0.64756168]
[0.35360956 0.64639044]
[0.3558629 0.6441371]
[0.36006802 0.63993198]
[0.35953228 0.64046772]
[0.36197924 0.63802076]
[0.35327423 0.64672577]
[0.35243492 0.64756508]
[0.34736017 0.65263983]
[0.34489932 0.65510068]
[0.34715315 0.65284685]
[0.34662195 0.65337805]
[0.34446378 0.65553622]
[0.33678542 0.66321458]
[0.33143335 0.66856665]
[0.32556238 0.67443762]
[0.3250129 0.6749871]
[0.32247345 0.67752655]
[0.31982206 0.68017794]
[0.31537029 0.68462971]
[0.31081407 0.68918593]
[0.30708985 0.69291015]
[0.30879362 0.69120638]
[0.30338233 0.69661767]
[0.29763116 0.70236884]
[0.2892615 0.7107385]
[0.28654555 0.71345445]
[0.28418679 0.71581321]
[0.2855567 0.7144433]
[0.27880704 0.72119296]
[0.27488217 0.72511783]
[0.27412265 0.72587735]
[0.26934977 0.73065023]
[0.26511324 0.73488676]
[0.26084431 0.73915569]
[0.26320523 0.73679477]
[0.26257586 0.73742414]
[0.25845069 0.74154931]
[0.2574171 0.7425829]
[0.25190503 0.74809497]
[0.24907658 0.75092342]
[0.25173264 0.74826736]
[0.24817043 0.75182957]
[0.24575822 0.75424178]
[0.24053901 0.75946099]
[0.23771096 0.76228904]
[0.23580454 0.76419546]
[0.23615225 0.76384775]
