[0.2742527 0.7257473]
[0.31210649 0.68789351]
[0.33609175 0.66390825]
[0.34632313 0.65367687]
[0.35213076 0.64786924]
[0.35281556 0.64718444]
[0.34987052 0.65012948]
[0.34732899 0.65267101]
[0.35271827 0.64728173]
[0.35408296 0.64591704]
[0.35001742 0.64998258]
[0.34624791 0.65375209]
[0.34826707 0.65173293]
[0.34334792 0.65665208]
[0.33557081 0.66442919]
[0.33397996 0.66602004]
[0.33448977 0.66551023]
[0.3299477 0.6700523]
[0.32862416 0.67137584]
[0.32292368 0.67707632]
[0.3206273 0.6793727]
[0.32211956 0.67788044]
[0.31806354 0.68193646]
[0.313687 0.686313]
[0.31028941 0.68971059]
[0.30359693 0.69640307]
[0.30128209 0.69871791]
[0.29477545 0.70522455]
[0.29159737 0.70840263]
[0.28623597 0.71376403]
[0.28636714 0.71363286]
[0.28417037 0.71582963]
[0.28221047 0.71778953]
[0.27743545 0.72256455]
[0.27428464 0.72571536]
[0.26892545 0.73107455]
[0.27095291 0.72904709]
[0.27047566 0.72952434]
[0.2669457 0.7330543]
[0.26256109 0.73743891]
[0.25861403 0.74138597]
[0.25608165 0.74391835]
[0.25683815 0.74316185]
[0.25192309 0.74807691]
[0.248992 0.751008]
[0.24954108 0.75045892]
[0.24469754 0.75530246]
[0.24150624 0.75849376]
[0.23666934 0.76333066]
[0.2354443 0.7645557]
[0.23204935 0.76795065]
