281,719
340,660
337,663
342,658
345,655
349,651
339,661
359,641
356,644
351,649
351,649
409,591
313,687
349,651
321,679
366,634
328,672
338,662
336,664
332,668
302,698
325,675
328,672
302,698
302,698
300,700
309,691
307,693
286,714
279,721
268,732
270,730
251,749
269,731
275,725
286,714
274,726
243,757
253,747
282,718
271,729
254,746
247,753
248,752
250,750
236,764
244,756
246,754
256,744
206,794
246,754
