[0.27856678 0.72143322]
[0.31381389 0.68618611]
[0.32986773 0.67013227]
[0.34023373 0.65976627]
[0.35066771 0.64933229]
[0.35197489 0.64802511]
[0.35819386 0.64180614]
[0.3589161 0.6410839]
[0.35062148 0.64937852]
[0.34757915 0.65242085]
[0.34847649 0.65152351]
[0.34271458 0.65728542]
[0.34428 0.65572]
[0.33711157 0.66288843]
[0.3349872 0.6650128]
[0.33352242 0.66647758]
[0.32956884 0.67043116]
[0.32604516 0.67395484]
[0.31769445 0.68230555]
[0.31732576 0.68267424]
[0.31332329 0.68667671]
[0.31295304 0.68704696]
[0.31354507 0.68645493]
[0.30865797 0.69134203]
[0.30723579 0.69276421]
[0.30481435 0.69518565]
[0.29873732 0.70126268]
[0.29359643 0.70640357]
[0.28973981 0.71026019]
[0.28985178 0.71014822]
[0.28745822 0.71254178]
[0.27813901 0.72186099]
[0.27687987 0.72312013]
[0.27630155 0.72369845]
[0.27178748 0.72821252]
[0.271248 0.728752]
[0.26545237 0.73454763]
[0.26742277 0.73257723]
[0.26128302 0.73871698]
[0.25929039 0.74070961]
[0.25282148 0.74717852]
[0.25024515 0.74975485]
[0.24922233 0.75077767]
[0.24986517 0.75013483]
[0.2486036 0.7513964]
[0.24456755 0.75543245]
[0.24313248 0.75686752]
[0.23780893 0.76219107]
[0.23510891 0.76489109]
[0.23392109 0.76607891]
[0.22930427 0.77069573]
