[0.28244495 0.71755505]
[0.30726046 0.69273954]
[0.33588482 0.66411518]
[0.34527562 0.65472438]
[0.3564497 0.6435503]
[0.35299731 0.64700269]
[0.35741202 0.64258798]
[0.36110467 0.63889533]
[0.35963845 0.64036155]
[0.35957437 0.64042563]
[0.35585464 0.64414536]
[0.34914457 0.65085543]
[0.34271312 0.65728688]
[0.33641133 0.66358867]
[0.33668394 0.66331606]
[0.33514326 0.66485674]
[0.32718248 0.67281752]
[0.32764656 0.67235344]
[0.32518179 0.67481821]
[0.3214528 0.6785472]
[0.3157904 0.6842096]
[0.31524503 0.68475497]
[0.30567958 0.69432042]
[0.30290252 0.69709748]
[0.30343604 0.69656396]
[0.30110111 0.69889889]
[0.2954231 0.7045769]
[0.29509504 0.70490496]
[0.29557615 0.70442385]
[0.28989684 0.71010316]
[0.28757127 0.71242873]
[0.28661959 0.71338041]
[0.28306035 0.71693965]
[0.2774242 0.7225758]
[0.27478423 0.72521577]
[0.27182677 0.72817323]
[0.27006097 0.72993903]
[0.2659932 0.7340068]
[0.26008074 0.73991926]
[0.25742197 0.74257803]
[0.25817902 0.74182098]
[0.25410802 0.74589198]
[0.25241992 0.74758008]
[0.24871873 0.75128127]
[0.24987818 0.75012182]
[0.24997234 0.75002766]
[0.24510892 0.75489108]
[0.24320478 0.75679522]
[0.23871037 0.76128963]
[0.23385023 0.76614977]
[0.23369189 0.76630811]
