[0.27244047 0.72755953]
[0.32182508 0.67817492]
[0.34241643 0.65758357]
[0.34976169 0.65023831]
[0.35733528 0.64266472]
[0.35130002 0.64869998]
[0.34864991 0.65135009]
[0.34919941 0.65080059]
[0.35012012 0.64987988]
[0.35039967 0.64960033]
[0.35237075 0.64762925]
[0.35308758 0.64691242]
[0.34690384 0.65309616]
[0.34139601 0.65860399]
[0.33914491 0.66085509]
[0.33227896 0.66772104]
[0.32952463 0.67047537]
[0.32427247 0.67572753]
[0.31952719 0.68047281]
[0.31784758 0.68215242]
[0.3144361 0.6855639]
[0.31631637 0.68368363]
[0.30874861 0.69125139]
[0.30394132 0.69605868]
[0.2984694 0.7015306]
[0.29470916 0.70529084]
[0.29722367 0.70277633]
[0.2945393 0.7054607]
[0.29085795 0.70914205]
[0.288638 0.711362]
[0.2866509 0.7133491]
[0.28247187 0.71752813]
[0.2765128 0.7234872]
[0.2749624 0.7250376]
[0.27016202 0.72983798]
[0.2661638 0.7338362]
[0.26846149 0.73153851]
[0.26603027 0.73396973]
[0.26173668 0.73826332]
[0.25794742 0.74205258]
[0.25680861 0.74319139]
[0.25429397 0.74570603]
[0.25689098 0.74310902]
[0.25620467 0.74379533]
[0.25477055 0.74522945]
[0.24947806 0.75052194]
[0.24857334 0.75142666]
[0.24395428 0.75604572]
[0.24140101 0.75859899]
[0.23745339 0.76254661]
[0.2366138 0.7633862]
