257,743
315,685
348,652
368,632
380,620
330,670
335,665
362,638
362,638
369,631
342,658
358,642
343,657
342,658
342,658
339,661
322,678
324,676
340,660
322,678
319,681
313,687
307,693
301,699
300,700
317,683
294,706
296,704
267,733
292,708
264,736
274,726
255,745
297,703
272,728
261,739
291,709
275,725
278,722
270,730
243,757
265,735
253,747
242,758
237,763
236,764
237,763
253,747
236,764
234,766
244,756
