[0.28188061 0.71811939]
[0.31847687 0.68152313]
[0.34025961 0.65974039]
[0.35072447 0.64927553]
[0.36005105 0.63994895]
[0.35745075 0.64254925]
[0.36090536 0.63909464]
[0.35482235 0.64517765]
[0.34688942 0.65311058]
[0.3465799 0.6534201]
[0.34443974 0.65556026]
[0.3464944 0.6535056]
[0.34477217 0.65522783]
[0.34268752 0.65731248]
[0.33786261 0.66213739]
[0.32944955 0.67055045]
[0.32441083 0.67558917]
[0.3227977 0.6772023]
[0.31685639 0.68314361]
[0.32267252 0.67732748]
[0.32130034 0.67869966]
[0.31521882 0.68478118]
[0.31039749 0.68960251]
[0.3043272 0.6956728]
[0.3035569 0.6964431]
[0.30186415 0.69813585]
[0.29626673 0.70373327]
[0.29157087 0.70842913]
[0.28699488 0.71300512]
[0.28652285 0.71347715]
[0.2866072 0.7133928]
[0.2820431 0.7179569]
[0.28066068 0.71933932]
[0.27585418 0.72414582]
[0.27340157 0.72659843]
[0.27149261 0.72850739]
[0.2751462 0.7248538]
[0.27281992 0.72718008]
[0.26818349 0.73181651]
[0.26118288 0.73881712]
[0.25719691 0.74280309]
[0.25247599 0.74752401]
[0.24785864 0.75214136]
[0.24655315 0.75344685]
[0.2458731 0.7541269]
[0.2474431 0.7525569]
[0.24105034 0.75894966]
[0.24011668 0.75988332]
[0.23763363 0.76236637]
[0.23873403 0.76126597]
[0.23884681 0.76115319]
