[0.27927484 0.72072516]
[0.31702665 0.68297335]
[0.33751205 0.66248795]
[0.34335377 0.65664623]
[0.35637346 0.64362654]
[0.35064552 0.64935448]
[0.35312916 0.64687084]
[0.350792 0.649208]
[0.34793421 0.65206579]
[0.35182343 0.64817657]
[0.35146399 0.64853601]
[0.35378494 0.64621506]
[0.34470442 0.65529558]
[0.33443861 0.66556139]
[0.33413509 0.66586491]
[0.3304871 0.6695129]
[0.32725299 0.67274701]
[0.3244915 0.6755085]
[0.32353771 0.67646229]
[0.32117654 0.67882346]
[0.32151004 0.67848996]
[0.32092836 0.67907164]
[0.31428431 0.68571569]
[0.3118639 0.6881361]
[0.30732487 0.69267513]
[0.3048738 0.6951262]
[0.30196341 0.69803659]
[0.30027077 0.69972923]
[0.29559475 0.70440525]
[0.29633098 0.70366902]
[0.28861001 0.71138999]
[0.28376129 0.71623871]
[0.28069792 0.71930208]
[0.27944961 0.72055039]
[0.27542557 0.72457443]
[0.26964471 0.73035529]
[0.26874447 0.73125553]
[0.26553877 0.73446123]
[0.26098095 0.73901905]
[0.25881294 0.74118706]
[0.25806631 0.74193369]
[0.2568343 0.7431657]
[0.25920082 0.74079918]
[0.25417852 0.74582148]
[0.24907261 0.75092739]
[0.24814317 0.75185683]
[0.24439004 0.75560996]
[0.24117302 0.75882698]
[0.24005018 0.75994982]
[0.23588268 0.76411732]
[0.23254156 0.76745844]
