[0.28740551 0.71259449]
[0.31728306 0.68271694]
[0.34721137 0.65278863]
[0.35702668 0.64297332]
[0.36686093 0.63313907]
[0.36759372 0.63240628]
[0.36949475 0.63050525]
[0.36672415 0.63327585]
[0.3621583 0.6378417]
[0.35856007 0.64143993]
[0.35592349 0.64407651]
[0.35171736 0.64828264]
[0.34539849 0.65460151]
[0.34398432 0.65601568]
[0.34036467 0.65963533]
[0.33263003 0.66736997]
[0.32768122 0.67231878]
[0.32765059 0.67234941]
[0.3243602 0.6756398]
[0.31826828 0.68173172]
[0.32246594 0.67753406]
[0.32219748 0.67780252]
[0.31814366 0.68185634]
[0.31588183 0.68411817]
[0.31264544 0.68735456]
[0.30546461 0.69453539]
[0.29762125 0.70237875]
[0.29679317 0.70320683]
[0.29199101 0.70800899]
[0.28990761 0.71009239]
[0.28928555 0.71071445]
[0.28505441 0.71494559]
[0.2842828 0.7157172]
[0.28377802 0.71622198]
[0.2803578 0.7196422]
[0.27617391 0.72382609]
[0.27222353 0.72777647]
[0.26940318 0.73059682]
[0.27025753 0.72974247]
[0.26615572 0.73384428]
[0.263026 0.736974]
[0.25763965 0.74236035]
[0.25288257 0.74711743]
[0.25292086 0.74707914]
[0.24954531 0.75045469]
[0.24610775 0.75389225]
[0.24212358 0.75787642]
[0.24148582 0.75851418]
[0.24035433 0.75964567]
[0.23747279 0.76252721]
[0.23680083 0.76319917]
