[0.27436876 0.72563124]
[0.30923358 0.69076642]
[0.33009468 0.66990532]
[0.3398733 0.6601267]
[0.35185921 0.64814079]
[0.3533478 0.6466522]
[0.35250631 0.64749369]
[0.35561024 0.64438976]
[0.35591567 0.64408433]
[0.35042758 0.64957242]
[0.35057166 0.64942834]
[0.35243439 0.64756561]
[0.34716049 0.65283951]
[0.34459148 0.65540852]
[0.33807395 0.66192605]
[0.3335338 0.6664662]
[0.32533231 0.67466769]
[0.32377529 0.67622471]
[0.32157254 0.67842746]
[0.31823989 0.68176011]
[0.31887706 0.68112294]
[0.31468759 0.68531241]
[0.31144786 0.68855214]
[0.30936912 0.69063088]
[0.30455715 0.69544285]
[0.3017071 0.6982929]
[0.29801232 0.70198768]
[0.29531453 0.70468547]
[0.29031666 0.70968334]
[0.28931316 0.71068684]
[0.28433115 0.71566885]
[0.28070831 0.71929169]
[0.27923827 0.72076173]
[0.27533307 0.72466693]
[0.27373709 0.72626291]
[0.27450453 0.72549547]
[0.27215555 0.72784445]
[0.26685766 0.73314234]
[0.26387105 0.73612895]
[0.25996339 0.74003661]
[0.25923468 0.74076532]
[0.26004636 0.73995364]
[0.25524733 0.74475267]
[0.25174822 0.74825178]
[0.25127123 0.74872877]
[0.24906165 0.75093835]
[0.24526133 0.75473867]
[0.24145663 0.75854337]
[0.24085271 0.75914729]
[0.23635154 0.76364846]
[0.23313011 0.76686989]
