[0.27504517 0.72495483]
[0.3183429 0.6816571]
[0.34180969 0.65819031]
[0.35128331 0.64871669]
[0.35713428 0.64286572]
[0.36011634 0.63988366]
[0.35841528 0.64158472]
[0.36027403 0.63972597]
[0.3541544 0.6458456]
[0.34779385 0.65220615]
[0.34921757 0.65078243]
[0.34613985 0.65386015]
[0.34657108 0.65342892]
[0.3454535 0.6545465]
[0.34073268 0.65926732]
[0.33792887 0.66207113]
[0.3321606 0.6678394]
[0.32503985 0.67496015]
[0.31929736 0.68070264]
[0.31517399 0.68482601]
[0.31488518 0.68511482]
[0.30776205 0.69223795]
[0.3083385 0.6916615]
[0.30282441 0.69717559]
[0.29818157 0.70181843]
[0.29434183 0.70565817]
[0.29616947 0.70383053]
[0.29365494 0.70634506]
[0.28464248 0.71535752]
[0.27931058 0.72068942]
[0.27745812 0.72254188]
[0.27712691 0.72287309]
[0.27588612 0.72411388]
[0.27723921 0.72276079]
[0.27439866 0.72560134]
[0.27303221 0.72696779]
[0.26929756 0.73070244]
[0.2677896 0.7322104]
[0.26578838 0.73421162]
[0.2592004 0.7407996]
[0.25496067 0.74503933]
[0.25207757 0.74792243]
[0.24775915 0.75224085]
[0.25074336 0.74925664]
[0.24943568 0.75056432]
[0.24644986 0.75355014]
[0.24592763 0.75407237]
[0.2459238 0.7540762]
[0.24409749 0.75590251]
[0.24085615 0.75914385]
[0.23870003 0.76129997]
