[0.28130041 0.71869959]
[0.32348828 0.67651172]
[0.33753669 0.66246331]
[0.34966934 0.65033066]
[0.35388625 0.64611375]
[0.35252102 0.64747898]
[0.35672231 0.64327769]
[0.35438257 0.64561743]
[0.35012405 0.64987595]
[0.34911181 0.65088819]
[0.35076064 0.64923936]
[0.34846376 0.65153624]
[0.34229051 0.65770949]
[0.33627609 0.66372391]
[0.3379962 0.6620038]
[0.33340572 0.66659428]
[0.33678324 0.66321676]
[0.33048373 0.66951627]
[0.3288067 0.6711933]
[0.32364131 0.67635869]
[0.31864267 0.68135733]
[0.31526621 0.68473379]
[0.30994332 0.69005668]
[0.30519531 0.69480469]
[0.30404459 0.69595541]
[0.30175357 0.69824643]
[0.29219371 0.70780629]
[0.29307502 0.70692498]
[0.28858892 0.71141108]
[0.28429354 0.71570646]
[0.2832764 0.7167236]
[0.28188861 0.71811139]
[0.27884095 0.72115905]
[0.27594339 0.72405661]
[0.27426085 0.72573915]
[0.27052388 0.72947612]
[0.2692215 0.7307785]
[0.26704884 0.73295116]
[0.26691625 0.73308375]
[0.26193022 0.73806978]
[0.26116023 0.73883977]
[0.25815684 0.74184316]
[0.25505762 0.74494238]
[0.25188975 0.74811025]
[0.25148413 0.74851587]
[0.25180517 0.74819483]
[0.24832525 0.75167475]
[0.24939391 0.75060609]
[0.24492172 0.75507828]
[0.24300318 0.75699682]
[0.23938497 0.76061503]
