[0.28055519 0.71944481]
[0.32005319 0.67994681]
[0.34215419 0.65784581]
[0.35459062 0.64540938]
[0.357946 0.642054]
[0.36270198 0.63729802]
[0.36725799 0.63274201]
[0.36035897 0.63964103]
[0.35322544 0.64677456]
[0.3531904 0.6468096]
[0.35392081 0.64607919]
[0.35103777 0.64896223]
[0.34868549 0.65131451]
[0.34013417 0.65986583]
[0.33818342 0.66181658]
[0.33030528 0.66969472]
[0.32645691 0.67354309]
[0.32469742 0.67530258]
[0.32404606 0.67595394]
[0.31996614 0.68003386]
[0.31765143 0.68234857]
[0.31296738 0.68703262]
[0.30903841 0.69096159]
[0.3062261 0.6937739]
[0.30440817 0.69559183]
[0.29734353 0.70265647]
[0.29190475 0.70809525]
[0.29124678 0.70875322]
[0.28437928 0.71562072]
[0.28057099 0.71942901]
[0.2762831 0.7237169]
[0.27417225 0.72582775]
[0.27419542 0.72580458]
[0.27862992 0.72137008]
[0.2741513 0.7258487]
[0.27363637 0.72636363]
[0.26912931 0.73087069]
[0.26551634 0.73448366]
[0.25957423 0.74042577]
[0.25553324 0.74446676]
[0.25350755 0.74649245]
[0.24708844 0.75291156]
[0.24801592 0.75198408]
[0.24706664 0.75293336]
[0.24622671 0.75377329]
[0.24395549 0.75604451]
[0.24200556 0.75799444]
[0.23932836 0.76067164]
[0.23752648 0.76247352]
[0.23589057 0.76410943]
[0.23103128 0.76896872]
