[0.27858259 0.72141741]
[0.31436297 0.68563703]
[0.33413557 0.66586443]
[0.34666296 0.65333704]
[0.35766736 0.64233264]
[0.35823127 0.64176873]
[0.35881392 0.64118608]
[0.35830889 0.64169111]
[0.35801372 0.64198628]
[0.3471601 0.6528399]
[0.34079518 0.65920482]
[0.34208966 0.65791034]
[0.3354938 0.6645062]
[0.33509429 0.66490571]
[0.33750872 0.66249128]
[0.33539298 0.66460702]
[0.33065709 0.66934291]
[0.32850357 0.67149643]
[0.32737838 0.67262162]
[0.32474423 0.67525577]
[0.32354204 0.67645796]
[0.31773658 0.68226342]
[0.31765672 0.68234328]
[0.31491761 0.68508239]
[0.31101128 0.68898872]
[0.30657529 0.69342471]
[0.30464399 0.69535601]
[0.2992374 0.7007626]
[0.29483175 0.70516825]
[0.29093506 0.70906494]
[0.28775714 0.71224286]
[0.28418205 0.71581795]
[0.28129717 0.71870283]
[0.27551366 0.72448634]
[0.27041446 0.72958554]
[0.26650068 0.73349932]
[0.2631584 0.7368416]
[0.26115563 0.73884437]
[0.25837133 0.74162867]
[0.25601538 0.74398462]
[0.25499524 0.74500476]
[0.2503688 0.7496312]
[0.24566315 0.75433685]
[0.24513703 0.75486297]
[0.24091167 0.75908833]
[0.24225532 0.75774468]
[0.23787659 0.76212341]
[0.23980215 0.76019785]
[0.23512569 0.76487431]
[0.23358068 0.76641932]
[0.23468808 0.76531192]
