[0.28166792 0.71833208]
[0.31826198 0.68173802]
[0.34550971 0.65449029]
[0.36111105 0.63888895]
[0.36184447 0.63815553]
[0.35863961 0.64136039]
[0.36229814 0.63770186]
[0.35643091 0.64356909]
[0.36053623 0.63946377]
[0.35562922 0.64437078]
[0.3553545 0.6446455]
[0.35095516 0.64904484]
[0.3480344 0.6519656]
[0.34288175 0.65711825]
[0.33488835 0.66511165]
[0.33342927 0.66657073]
[0.33198572 0.66801428]
[0.3236307 0.6763693]
[0.32293831 0.67706169]
[0.31605893 0.68394107]
[0.31268069 0.68731931]
[0.31114113 0.68885887]
[0.30567259 0.69432741]
[0.30240235 0.69759765]
[0.2981489 0.7018511]
[0.29547964 0.70452036]
[0.29365494 0.70634506]
[0.29089664 0.70910336]
[0.29246741 0.70753259]
[0.28744571 0.71255429]
[0.28442888 0.71557112]
[0.28207458 0.71792542]
[0.28116846 0.71883154]
[0.27963514 0.72036486]
[0.27715651 0.72284349]
[0.27286272 0.72713728]
[0.26836936 0.73163064]
[0.26605647 0.73394353]
[0.26307159 0.73692841]
[0.26406392 0.73593608]
[0.26221679 0.73778321]
[0.26043534 0.73956466]
[0.25889781 0.74110219]
[0.25983078 0.74016922]
[0.25506894 0.74493106]
[0.25025804 0.74974196]
[0.24786513 0.75213487]
[0.24767025 0.75232975]
[0.24317746 0.75682254]
[0.23916276 0.76083724]
[0.23624332 0.76375668]
