[0.27618387 0.72381613]
[0.31883815 0.68116185]
[0.34133263 0.65866737]
[0.34975627 0.65024373]
[0.35915052 0.64084948]
[0.36143848 0.63856152]
[0.35888271 0.64111729]
[0.35315399 0.64684601]
[0.34689593 0.65310407]
[0.34943291 0.65056709]
[0.34884167 0.65115833]
[0.34753732 0.65246268]
[0.35170422 0.64829578]
[0.34251909 0.65748091]
[0.33933636 0.66066364]
[0.3319189 0.6680811]
[0.33315271 0.66684729]
[0.32681767 0.67318233]
[0.32308196 0.67691804]
[0.31710787 0.68289213]
[0.31772615 0.68227385]
[0.3159167 0.6840833]
[0.31294869 0.68705131]
[0.30506075 0.69493925]
[0.30175197 0.69824803]
[0.29746945 0.70253055]
[0.29345462 0.70654538]
[0.29184296 0.70815704]
[0.2881231 0.7118769]
[0.28687518 0.71312482]
[0.28561586 0.71438414]
[0.28291131 0.71708869]
[0.27698404 0.72301596]
[0.27626212 0.72373788]
[0.27219275 0.72780725]
[0.26849158 0.73150842]
[0.26596905 0.73403095]
[0.26560098 0.73439902]
[0.26641616 0.73358384]
[0.26289172 0.73710828]
[0.26062632 0.73937368]
[0.25932189 0.74067811]
[0.25492824 0.74507176]
[0.2515075 0.7484925]
[0.24515456 0.75484544]
[0.24286847 0.75713153]
[0.24135768 0.75864232]
[0.23712256 0.76287744]
[0.23719124 0.76280876]
[0.23410374 0.76589626]
[0.23294957 0.76705043]
