[0.27485559 0.72514441]
[0.31787603 0.68212397]
[0.33328757 0.66671243]
[0.34611228 0.65388772]
[0.34785566 0.65214434]
[0.34973922 0.65026078]
[0.35984951 0.64015049]
[0.3616051 0.6383949]
[0.35903268 0.64096732]
[0.35528859 0.64471141]
[0.35108683 0.64891317]
[0.35351133 0.64648867]
[0.35347169 0.64652831]
[0.34416478 0.65583522]
[0.34286034 0.65713966]
[0.34056915 0.65943085]
[0.33191976 0.66808024]
[0.32515747 0.67484253]
[0.32150047 0.67849953]
[0.31529477 0.68470523]
[0.31549606 0.68450394]
[0.31375648 0.68624352]
[0.31308656 0.68691344]
[0.31016497 0.68983503]
[0.3027339 0.6972661]
[0.29931287 0.70068713]
[0.2973188 0.7026812]
[0.2961021 0.7038979]
[0.29234898 0.70765102]
[0.28949296 0.71050704]
[0.28673365 0.71326635]
[0.28291716 0.71708284]
[0.28124363 0.71875637]
[0.27905029 0.72094971]
[0.27354124 0.72645876]
[0.27368232 0.72631768]
[0.27336039 0.72663961]
[0.26688493 0.73311507]
[0.26199959 0.73800041]
[0.25732555 0.74267445]
[0.25698402 0.74301598]
[0.25700379 0.74299621]
[0.2524691 0.7475309]
[0.24884097 0.75115903]
[0.2458526 0.7541474]
[0.240899 0.759101]
[0.23719401 0.76280599]
[0.23622897 0.76377103]
[0.23344338 0.76655662]
[0.23301796 0.76698204]
[0.2314784 0.7685216]
