[0.27824916 0.72175084]
[0.3147984 0.6852016]
[0.33764043 0.66235957]
[0.34592312 0.65407688]
[0.35807678 0.64192322]
[0.36002708 0.63997292]
[0.35618607 0.64381393]
[0.35578121 0.64421879]
[0.35144816 0.64855184]
[0.3482791 0.6517209]
[0.34930691 0.65069309]
[0.34491031 0.65508969]
[0.33759784 0.66240216]
[0.33228104 0.66771896]
[0.32538721 0.67461279]
[0.32640061 0.67359939]
[0.32332621 0.67667379]
[0.32066645 0.67933355]
[0.32085784 0.67914216]
[0.31807712 0.68192288]
[0.31560717 0.68439283]
[0.31387634 0.68612366]
[0.30778895 0.69221105]
[0.3059224 0.6940776]
[0.30281068 0.69718932]
[0.29924481 0.70075519]
[0.29790771 0.70209229]
[0.29082371 0.70917629]
[0.28926793 0.71073207]
[0.28557073 0.71442927]
[0.28381135 0.71618865]
[0.28279764 0.71720236]
[0.27880598 0.72119402]
[0.27493768 0.72506232]
[0.27144626 0.72855374]
[0.26699772 0.73300228]
[0.26740485 0.73259515]
[0.26499432 0.73500568]
[0.25937566 0.74062434]
[0.25834082 0.74165918]
[0.2568354 0.7431646]
[0.25590734 0.74409266]
[0.25389259 0.74610741]
[0.25099789 0.74900211]
[0.24945611 0.75054389]
[0.24603532 0.75396468]
[0.24413022 0.75586978]
[0.24074364 0.75925636]
[0.24084474 0.75915526]
[0.23914095 0.76085905]
[0.23914678 0.76085322]
