[0.27960222 0.72039778]
[0.31195191 0.68804809]
[0.3348233 0.6651767]
[0.33845917 0.66154083]
[0.34969473 0.65030527]
[0.35761897 0.64238103]
[0.35606665 0.64393335]
[0.35588367 0.64411633]
[0.35162007 0.64837993]
[0.35423617 0.64576383]
[0.34935154 0.65064846]
[0.34237377 0.65762623]
[0.34187933 0.65812067]
[0.34144304 0.65855696]
[0.34389986 0.65610014]
[0.34228285 0.65771715]
[0.33600551 0.66399449]
[0.3320293 0.6679707]
[0.32597622 0.67402378]
[0.32095093 0.67904907]
[0.3194156 0.6805844]
[0.31510331 0.68489669]
[0.31378613 0.68621387]
[0.3092826 0.6907174]
[0.30770628 0.69229372]
[0.30576743 0.69423257]
[0.29995187 0.70004813]
[0.29392572 0.70607428]
[0.29472072 0.70527928]
[0.29348788 0.70651212]
[0.29171691 0.70828309]
[0.29117885 0.70882115]
[0.28664723 0.71335277]
[0.2812805 0.7187195]
[0.27842439 0.72157561]
[0.27425688 0.72574312]
[0.27054773 0.72945227]
[0.26689375 0.73310625]
[0.26294549 0.73705451]
[0.26060906 0.73939094]
[0.25627124 0.74372876]
[0.25297316 0.74702684]
[0.25060532 0.74939468]
[0.24711512 0.75288488]
[0.24364208 0.75635792]
[0.24102444 0.75897556]
[0.23943748 0.76056252]
[0.24008607 0.75991393]
[0.23864152 0.76135848]
[0.23855057 0.76144943]
[0.23313686 0.76686314]
