298,702
313,687
328,672
321,679
361,639
364,636
343,657
373,627
382,618
328,672
330,670
345,655
343,657
330,670
335,665
364,636
322,678
326,674
338,662
310,690
325,675
338,662
312,688
310,690
308,692
297,703
270,730
311,689
277,723
267,733
286,714
277,723
297,703
279,721
239,761
282,718
286,714
255,745
274,726
244,756
264,736
288,712
271,729
251,749
246,754
227,773
252,748
233,767
237,763
243,757
233,767
