[0.27587002 0.72412998]
[0.32297819 0.67702181]
[0.33372044 0.66627956]
[0.3463619 0.6536381]
[0.35235645 0.64764355]
[0.35623465 0.64376535]
[0.36454778 0.63545222]
[0.35643084 0.64356916]
[0.35971136 0.64028864]
[0.35465058 0.64534942]
[0.35020577 0.64979423]
[0.34618882 0.65381118]
[0.34653982 0.65346018]
[0.34535945 0.65464055]
[0.34238415 0.65761585]
[0.33611103 0.66388897]
[0.33504524 0.66495476]
[0.32730641 0.67269359]
[0.32899341 0.67100659]
[0.32531402 0.67468598]
[0.3185453 0.6814547]
[0.31828217 0.68171783]
[0.31182569 0.68817431]
[0.30395971 0.69604029]
[0.30010981 0.69989019]
[0.30267556 0.69732444]
[0.29446936 0.70553064]
[0.28856506 0.71143494]
[0.28786638 0.71213362]
[0.28652746 0.71347254]
[0.28257636 0.71742364]
[0.27817712 0.72182288]
[0.27831826 0.72168174]
[0.27308942 0.72691058]
[0.27215131 0.72784869]
[0.27300853 0.72699147]
[0.26821114 0.73178886]
[0.26604426 0.73395574]
[0.2640007 0.7359993]
[0.25951951 0.74048049]
[0.25896598 0.74103402]
[0.25446773 0.74553227]
[0.25629131 0.74370869]
[0.25356839 0.74643161]
[0.25101888 0.74898112]
[0.25116579 0.74883421]
[0.24981301 0.75018699]
[0.2464022 0.7535978]
[0.244751 0.755249]
[0.23860059 0.76139941]
[0.23750367 0.76249633]
