[0.28108792 0.71891208]
[0.31494481 0.68505519]
[0.33312017 0.66687983]
[0.34891404 0.65108596]
[0.35731856 0.64268144]
[0.36299594 0.63700406]
[0.36074025 0.63925975]
[0.35525735 0.64474265]
[0.35397211 0.64602789]
[0.35338541 0.64661459]
[0.35338735 0.64661265]
[0.35219667 0.64780333]
[0.34270428 0.65729572]
[0.33936153 0.66063847]
[0.33735333 0.66264667]
[0.33359769 0.66640231]
[0.33374552 0.66625448]
[0.32812848 0.67187152]
[0.32417834 0.67582166]
[0.32273893 0.67726107]
[0.3205676 0.6794324]
[0.31485063 0.68514937]
[0.31165145 0.68834855]
[0.30410986 0.69589014]
[0.3011535 0.6988465]
[0.29611547 0.70388453]
[0.29431644 0.70568356]
[0.29109713 0.70890287]
[0.28784499 0.71215501]
[0.28383962 0.71616038]
[0.28015225 0.71984775]
[0.27853487 0.72146513]
[0.27556769 0.72443231]
[0.27396321 0.72603679]
[0.26915827 0.73084173]
[0.2659204 0.7340796]
[0.26268983 0.73731017]
[0.25871143 0.74128857]
[0.25620842 0.74379158]
[0.25205649 0.74794351]
[0.25085353 0.74914647]
[0.24977846 0.75022154]
[0.24832602 0.75167398]
[0.24663859 0.75336141]
[0.24338265 0.75661735]
[0.24019553 0.75980447]
[0.23958319 0.76041681]
[0.23631371 0.76368629]
[0.23726836 0.76273164]
[0.23371005 0.76628995]
[0.23253479 0.76746521]
