[3.99956847 4.50137419]
[3.90911446 4.32955567]
[3.81933866 4.1732369 ]
[3.72485977 4.0457331 ]
[3.62352301 3.94927524]
[3.52990733 3.84907773]
[3.44058192 3.75289355]
[3.35010609 3.67574088]
[3.26608538 3.59446449]
[3.18214651 3.52858939]
[3.10791792 3.44603142]
[3.03301363 3.38053563]
[2.96405753 3.31006619]
[2.89680671 3.24359163]
[2.82900906 3.1892703 ]
[2.76515075 3.13351179]
[2.70306418 3.0827958 ]
[2.64408503 3.03453784]
[2.59170202 2.97285089]
[2.53576376 2.93640934]
[2.48438678 2.89100542]
[2.4327871  2.85742177]
[2.38489993 2.81221793]
[2.34127736 2.75810694]
[2.29571135 2.72232747]
[2.25095393 2.69103474]
[2.20964163 2.65574037]
[2.16957492 2.61951884]
[2.13132587 2.58032684]
[2.09338234 2.55422756]
[2.05756278 2.52117622]
[2.02178468 2.49639622]
[1.98762137 2.47149683]
[1.95401424 2.44910299]
[1.92188907 2.42814165]
[1.89085274 2.40127784]
[1.85985762 2.37827166]
[1.83162679 2.34903262]
[1.80242064 2.32927689]
[1.77514651 2.30966333]
[1.74778483 2.29207286]
[1.72144933 2.27394386]
[1.69574632 2.25604453]
[1.67133572 2.23567317]
[1.64738406 2.21566791]
[1.62408645 2.20018332]
[1.60249534 2.17724234]
[1.58040416 2.16267571]
[1.55946298 2.14388698]
[1.53869137 2.12655066]
[1.51882566 2.10972276]
