[0.27893575 0.72106425]
[0.31538211 0.68461789]
[0.34465335 0.65534665]
[0.35891683 0.64108317]
[0.35541561 0.64458439]
[0.35752946 0.64247054]
[0.35944871 0.64055129]
[0.35326637 0.64673363]
[0.3523109 0.6476891]
[0.34396377 0.65603623]
[0.34729869 0.65270131]
[0.34293977 0.65706023]
[0.34354533 0.65645467]
[0.34290152 0.65709848]
[0.33640772 0.66359228]
[0.33209927 0.66790073]
[0.32659823 0.67340177]
[0.32215891 0.67784109]
[0.32619424 0.67380576]
[0.31746165 0.68253835]
[0.31478925 0.68521075]
[0.30720542 0.69279458]
[0.30580438 0.69419562]
[0.31004585 0.68995415]
[0.30562465 0.69437535]
[0.29960539 0.70039461]
[0.29719157 0.70280843]
[0.29548934 0.70451066]
[0.29569686 0.70430314]
[0.29072283 0.70927717]
[0.28925881 0.71074119]
[0.28447754 0.71552246]
[0.280771 0.719229]
[0.2761198 0.7238802]
[0.2716634 0.7283366]
[0.26964098 0.73035902]
[0.26636391 0.73363609]
[0.26674372 0.73325628]
[0.2628666 0.7371334]
[0.25994418 0.74005582]
[0.25623274 0.74376726]
[0.25301154 0.74698846]
[0.24998963 0.75001037]
[0.2485013 0.7514987]
[0.24688453 0.75311547]
[0.24394299 0.75605701]
[0.24450397 0.75549603]
[0.24174483 0.75825517]
[0.24087776 0.75912224]
[0.23955746 0.76044254]
[0.23853029 0.76146971]
