[0.27838554 0.72161446]
[0.32054606 0.67945394]
[0.33322804 0.66677196]
[0.34347544 0.65652456]
[0.35187348 0.64812652]
[0.35528785 0.64471215]
[0.3569759 0.6430241]
[0.35419797 0.64580203]
[0.35390104 0.64609896]
[0.35364948 0.64635052]
[0.35649023 0.64350977]
[0.35351563 0.64648437]
[0.34933864 0.65066136]
[0.3452116 0.6547884]
[0.34030833 0.65969167]
[0.33588063 0.66411937]
[0.32922467 0.67077533]
[0.32337327 0.67662673]
[0.32325598 0.67674402]
[0.32207131 0.67792869]
[0.31975704 0.68024296]
[0.31468812 0.68531188]
[0.31446941 0.68553059]
[0.30834795 0.69165205]
[0.30299453 0.69700547]
[0.29558409 0.70441591]
[0.29028871 0.70971129]
[0.28846568 0.71153432]
[0.29282492 0.70717508]
[0.28953967 0.71046033]
[0.28805628 0.71194372]
[0.28049508 0.71950492]
[0.27405123 0.72594877]
[0.26947404 0.73052596]
[0.26799108 0.73200892]
[0.26531114 0.73468886]
[0.26477674 0.73522326]
[0.263652 0.736348]
[0.26217513 0.73782487]
[0.26147359 0.73852641]
[0.25769018 0.74230982]
[0.25723985 0.74276015]
[0.2500468 0.7499532]
[0.24866757 0.75133243]
[0.24504244 0.75495756]
[0.2424621 0.7575379]
[0.24094484 0.75905516]
[0.24230294 0.75769706]
[0.24142778 0.75857222]
[0.24004803 0.75995197]
[0.23820949 0.76179051]
