[0.27478619 0.72521381]
[0.31847795 0.68152205]
[0.33798863 0.66201137]
[0.3455817 0.6544183]
[0.35609506 0.64390494]
[0.3609962 0.6390038]
[0.3591651 0.6408349]
[0.35760672 0.64239328]
[0.35475874 0.64524126]
[0.3537373 0.6462627]
[0.35139002 0.64860998]
[0.3513722 0.6486278]
[0.34509664 0.65490336]
[0.33979014 0.66020986]
[0.33129353 0.66870647]
[0.33014871 0.66985129]
[0.32690588 0.67309412]
[0.32387488 0.67612512]
[0.31569167 0.68430833]
[0.30927422 0.69072578]
[0.31039493 0.68960507]
[0.30834488 0.69165512]
[0.30387742 0.69612258]
[0.30013484 0.69986516]
[0.29855107 0.70144893]
[0.29538109 0.70461891]
[0.29148599 0.70851401]
[0.28674776 0.71325224]
[0.28491626 0.71508374]
[0.28503458 0.71496542]
[0.28318526 0.71681474]
[0.27715885 0.72284115]
[0.27708384 0.72291616]
[0.27356329 0.72643671]
[0.27429002 0.72570998]
[0.27049071 0.72950929]
[0.26878816 0.73121184]
[0.26719702 0.73280298]
[0.26567479 0.73432521]
[0.26546561 0.73453439]
[0.25917779 0.74082221]
[0.25599653 0.74400347]
[0.25440187 0.74559813]
[0.25170089 0.74829911]
[0.24678551 0.75321449]
[0.24490962 0.75509038]
[0.24198793 0.75801207]
[0.23975487 0.76024513]
[0.23846504 0.76153496]
[0.23538271 0.76461729]
[0.23127742 0.76872258]
