[0.27796993 0.72203007]
[0.32785073 0.67214927]
[0.34636524 0.65363476]
[0.35631073 0.64368927]
[0.35851595 0.64148405]
[0.35886766 0.64113234]
[0.3600278 0.6399722]
[0.35957294 0.64042706]
[0.35492549 0.64507451]
[0.35306488 0.64693512]
[0.35285703 0.64714297]
[0.351093 0.648907]
[0.34012545 0.65987455]
[0.33465938 0.66534062]
[0.33665351 0.66334649]
[0.33062327 0.66937673]
[0.32997106 0.67002894]
[0.32988722 0.67011278]
[0.32753281 0.67246719]
[0.32276383 0.67723617]
[0.3227854 0.6772146]
[0.31739765 0.68260235]
[0.31485237 0.68514763]
[0.31066581 0.68933419]
[0.30525676 0.69474324]
[0.30005659 0.69994341]
[0.29694497 0.70305503]
[0.29409272 0.70590728]
[0.29084711 0.70915289]
[0.28765461 0.71234539]
[0.28657248 0.71342752]
[0.28541624 0.71458376]
[0.27931199 0.72068801]
[0.27573161 0.72426839]
[0.27332147 0.72667853]
[0.27310447 0.72689553]
[0.27217962 0.72782038]
[0.26798228 0.73201772]
[0.26603676 0.73396324]
[0.26208214 0.73791786]
[0.26152286 0.73847714]
[0.25958542 0.74041458]
[0.25771835 0.74228165]
[0.25626546 0.74373454]
[0.25232317 0.74767683]
[0.24925327 0.75074673]
[0.24470718 0.75529282]
[0.24103877 0.75896123]
[0.23975544 0.76024456]
[0.23921642 0.76078358]
[0.23537368 0.76462632]
