8.399999999999999689e-01 2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 8.599999999999999867e-01 8.599999999999999867e-01 8.599999999999999867e-01 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.599999999999999867e-01 1.199999999999999956e-01 1.199999999999999956e-01 1.199999999999999956e-01 1.400000000000000133e-01 1.199999999999999956e-01 1.400000000000000133e-01 1.199999999999999956e-01 1.199999999999999956e-01 1.400000000000000133e-01 1.400000000000000133e-01 2.000000000000000042e-02 2.000000000000000042e-02 8.800000000000000044e-01 1.000000000000000000e+00 8.800000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.599999999999999867e-01 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 1.600000000000000033e-01 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.600000000000000089e-01 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 8.800000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.399999999999999689e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 8.800000000000000044e-01 8.800000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.199999999999999512e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.800000000000000044e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 1.600000000000000033e-01 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.400000000000000133e-01 1.600000000000000033e-01 1.600000000000000033e-01 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 8.800000000000000044e-01 8.800000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.600000000000000089e-01 2.000000000000000042e-02 1.400000000000000133e-01 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 1.400000000000000133e-01 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000222e-01 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.800000000000000266e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.599999999999999867e-01 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000222e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 1.600000000000000033e-01 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.800000000000000044e-01 0.000000000000000000e+00 1.199999999999999956e-01 1.199999999999999956e-01 1.199999999999999956e-01 1.199999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.399999999999999911e-01 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000444e-01 2.000000000000000042e-02 4.000000000000000083e-02 0.000000000000000000e+00 1.400000000000000133e-01 1.199999999999999956e-01 1.400000000000000133e-01 1.400000000000000133e-01 1.400000000000000133e-01 1.400000000000000133e-01 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.199999999999999734e-01 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000444e-01 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 8.800000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.599999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000042e-02 0.000000000000000000e+00 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.800000000000000044e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.600000000000000033e-01 4.000000000000000083e-02 2.000000000000000042e-02 2.000000000000000042e-02 2.000000000000000042e-02 1.600000000000000033e-01 4.000000000000000083e-02 4.000000000000000083e-02 4.000000000000000083e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
