[0.49872841 0.50127159]
[0.49872698 0.50127302]
[0.49872521 0.50127479]
[0.49872396 0.50127604]
[0.49872279 0.50127721]
[0.49872141 0.50127859]
[0.49872019 0.50127981]
[0.49871882 0.50128118]
[0.49871741 0.50128259]
[0.49871595 0.50128405]
[0.49871467 0.50128533]
[0.49871329 0.50128671]
[0.49871207 0.50128793]
[0.49871067 0.50128933]
[0.49870933 0.50129067]
[0.49870788 0.50129212]
[0.4987067 0.5012933]
[0.49870541 0.50129459]
[0.49870429 0.50129571]
[0.49870311 0.50129689]
[0.49870151 0.50129849]
[0.49870027 0.50129973]
[0.49869898 0.50130102]
[0.49869764 0.50130236]
[0.49869615 0.50130385]
[0.49869478 0.50130522]
[0.49869336 0.50130664]
[0.49869203 0.50130797]
[0.49869067 0.50130933]
[0.4986892 0.5013108]
[0.49868787 0.50131213]
[0.49868655 0.50131345]
[0.49868511 0.50131489]
[0.49868374 0.50131626]
[0.49868251 0.50131749]
[0.49868127 0.50131873]
[0.49867994 0.50132006]
[0.49867868 0.50132132]
[0.49867728 0.50132272]
[0.49867601 0.50132399]
[0.49867457 0.50132543]
[0.49867331 0.50132669]
[0.498672 0.501328]
[0.49867071 0.50132929]
[0.49866931 0.50133069]
[0.49866782 0.50133218]
[0.49866623 0.50133377]
[0.49866478 0.50133522]
[0.49866341 0.50133659]
[0.49866223 0.50133777]
[0.49866095 0.50133905]
