[0.49877254 0.50122746]
[0.49876993 0.50123007]
[0.49876687 0.50123313]
[0.49876389 0.50123611]
[0.49876117 0.50123883]
[0.49875847 0.50124153]
[0.49875538 0.50124462]
[0.4987526 0.5012474]
[0.49874966 0.50125034]
[0.49874711 0.50125289]
[0.49874412 0.50125588]
[0.49874132 0.50125868]
[0.49873855 0.50126145]
[0.49873579 0.50126421]
[0.49873333 0.50126667]
[0.49873046 0.50126954]
[0.49872748 0.50127252]
[0.49872448 0.50127552]
[0.49872103 0.50127897]
[0.49871817 0.50128183]
[0.49871515 0.50128485]
[0.49871243 0.50128757]
[0.49870997 0.50129003]
[0.49870718 0.50129282]
[0.49870483 0.50129517]
[0.49870187 0.50129813]
[0.49869946 0.50130054]
[0.49869676 0.50130324]
[0.49869381 0.50130619]
[0.49869096 0.50130904]
[0.49868812 0.50131188]
[0.49868494 0.50131506]
[0.49868227 0.50131773]
[0.49867966 0.50132034]
[0.49867607 0.50132393]
[0.4986736 0.5013264]
[0.49867043 0.50132957]
[0.49866723 0.50133277]
[0.49866453 0.50133547]
[0.49866211 0.50133789]
[0.49865925 0.50134075]
[0.49865582 0.50134418]
[0.4986527 0.5013473]
[0.49865016 0.50134984]
[0.49864725 0.50135275]
[0.4986441 0.5013559]
[0.4986409 0.5013591]
[0.49863789 0.50136211]
[0.49863515 0.50136485]
[0.49863248 0.50136752]
[0.4986293 0.5013707]
