[0.49874236 0.50125764]
[0.49874172 0.50125828]
[0.49874111 0.50125889]
[0.49874048 0.50125952]
[0.49873975 0.50126025]
[0.49873913 0.50126087]
[0.49873856 0.50126144]
[0.49873791 0.50126209]
[0.49873734 0.50126266]
[0.49873674 0.50126326]
[0.49873612 0.50126388]
[0.49873543 0.50126457]
[0.49873494 0.50126506]
[0.49873435 0.50126565]
[0.49873363 0.50126637]
[0.4987331 0.5012669]
[0.49873254 0.50126746]
[0.49873198 0.50126802]
[0.49873137 0.50126863]
[0.49873075 0.50126925]
[0.49873008 0.50126992]
[0.49872938 0.50127062]
[0.49872876 0.50127124]
[0.49872814 0.50127186]
[0.4987276 0.5012724]
[0.4987271 0.5012729]
[0.49872636 0.50127364]
[0.49872569 0.50127431]
[0.49872508 0.50127492]
[0.4987245 0.5012755]
[0.49872396 0.50127604]
[0.49872332 0.50127668]
[0.49872271 0.50127729]
[0.49872206 0.50127794]
[0.49872138 0.50127862]
[0.49872079 0.50127921]
[0.49872025 0.50127975]
[0.49871947 0.50128053]
[0.49871886 0.50128114]
[0.4987182 0.5012818]
[0.49871767 0.50128233]
[0.49871709 0.50128291]
[0.4987164 0.5012836]
[0.49871569 0.50128431]
[0.49871511 0.50128489]
[0.49871443 0.50128557]
[0.49871369 0.50128631]
[0.49871314 0.50128686]
[0.49871248 0.50128752]
[0.49871186 0.50128814]
[0.4987113 0.5012887]
