[0.49873246 0.50126754]
[0.49873025 0.50126975]
[0.49872744 0.50127256]
[0.49872518 0.50127482]
[0.49872236 0.50127764]
[0.49871989 0.50128011]
[0.49871731 0.50128269]
[0.49871485 0.50128515]
[0.49871224 0.50128776]
[0.49870989 0.50129011]
[0.49870721 0.50129279]
[0.49870512 0.50129488]
[0.49870296 0.50129704]
[0.49870027 0.50129973]
[0.49869793 0.50130207]
[0.4986954 0.5013046]
[0.49869296 0.50130704]
[0.49869051 0.50130949]
[0.49868748 0.50131252]
[0.49868494 0.50131506]
[0.49868197 0.50131803]
[0.49867943 0.50132057]
[0.49867684 0.50132316]
[0.49867416 0.50132584]
[0.49867135 0.50132865]
[0.49866902 0.50133098]
[0.49866621 0.50133379]
[0.49866408 0.50133592]
[0.49866186 0.50133814]
[0.49865919 0.50134081]
[0.49865709 0.50134291]
[0.4986545 0.5013455]
[0.49865237 0.50134763]
[0.49865023 0.50134977]
[0.49864774 0.50135226]
[0.49864495 0.50135505]
[0.49864235 0.50135765]
[0.49863972 0.50136028]
[0.4986372 0.5013628]
[0.4986352 0.5013648]
[0.49863289 0.50136711]
[0.49863075 0.50136925]
[0.49862832 0.50137168]
[0.49862591 0.50137409]
[0.49862357 0.50137643]
[0.49862097 0.50137903]
[0.49861871 0.50138129]
[0.49861603 0.50138397]
[0.49861388 0.50138612]
[0.49861154 0.50138846]
[0.49860934 0.50139066]
