[0.49878173 0.50121827]
[0.49877833 0.50122167]
[0.49877468 0.50122532]
[0.49877137 0.50122863]
[0.49876774 0.50123226]
[0.49876327 0.50123673]
[0.49875884 0.50124116]
[0.49875502 0.50124498]
[0.49875182 0.50124818]
[0.49874813 0.50125187]
[0.49874433 0.50125567]
[0.4987412 0.5012588]
[0.49873786 0.50126214]
[0.49873433 0.50126567]
[0.49873112 0.50126888]
[0.49872744 0.50127256]
[0.49872403 0.50127597]
[0.49872028 0.50127972]
[0.49871639 0.50128361]
[0.49871256 0.50128744]
[0.49870895 0.50129105]
[0.49870487 0.50129513]
[0.49870135 0.50129865]
[0.4986979 0.5013021]
[0.49869439 0.50130561]
[0.49869113 0.50130887]
[0.49868733 0.50131267]
[0.49868396 0.50131604]
[0.4986809 0.5013191]
[0.49867775 0.50132225]
[0.49867318 0.50132682]
[0.49866906 0.50133094]
[0.49866528 0.50133472]
[0.49866094 0.50133906]
[0.49865754 0.50134246]
[0.49865359 0.50134641]
[0.49864976 0.50135024]
[0.49864669 0.50135331]
[0.49864304 0.50135696]
[0.49863929 0.50136071]
[0.49863544 0.50136456]
[0.49863229 0.50136771]
[0.49862881 0.50137119]
[0.49862568 0.50137432]
[0.49862209 0.50137791]
[0.49861811 0.50138189]
[0.49861437 0.50138563]
[0.49861065 0.50138935]
[0.49860742 0.50139258]
[0.49860369 0.50139631]
[0.49859991 0.50140009]
