[0.49874817 0.50125183]
[0.49874577 0.50125423]
[0.49874354 0.50125646]
[0.49874157 0.50125843]
[0.49873922 0.50126078]
[0.49873764 0.50126236]
[0.49873573 0.50126427]
[0.49873343 0.50126657]
[0.49873108 0.50126892]
[0.4987289 0.5012711]
[0.49872665 0.50127335]
[0.49872456 0.50127544]
[0.49872266 0.50127734]
[0.49872054 0.50127946]
[0.49871863 0.50128137]
[0.49871671 0.50128329]
[0.49871463 0.50128537]
[0.49871282 0.50128718]
[0.49871038 0.50128962]
[0.4987083 0.5012917]
[0.49870601 0.50129399]
[0.49870376 0.50129624]
[0.49870162 0.50129838]
[0.49869946 0.50130054]
[0.4986975 0.5013025]
[0.4986953 0.5013047]
[0.49869331 0.50130669]
[0.4986909 0.5013091]
[0.49868874 0.50131126]
[0.49868642 0.50131358]
[0.49868425 0.50131575]
[0.49868245 0.50131755]
[0.4986807 0.5013193]
[0.49867862 0.50132138]
[0.49867706 0.50132294]
[0.4986749 0.5013251]
[0.49867276 0.50132724]
[0.49867056 0.50132944]
[0.49866877 0.50133123]
[0.49866662 0.50133338]
[0.49866461 0.50133539]
[0.49866267 0.50133733]
[0.49866071 0.50133929]
[0.49865863 0.50134137]
[0.49865694 0.50134306]
[0.49865516 0.50134484]
[0.49865317 0.50134683]
[0.49865133 0.50134867]
[0.49864919 0.50135081]
[0.49864704 0.50135296]
[0.49864516 0.50135484]
