[0.49873984 0.50126016]
[0.49873691 0.50126309]
[0.49873433 0.50126567]
[0.49873186 0.50126814]
[0.49872867 0.50127133]
[0.49872555 0.50127445]
[0.49872301 0.50127699]
[0.49872062 0.50127938]
[0.49871735 0.50128265]
[0.49871518 0.50128482]
[0.49871231 0.50128769]
[0.4987098 0.5012902]
[0.49870681 0.50129319]
[0.49870402 0.50129598]
[0.49870134 0.50129866]
[0.49869877 0.50130123]
[0.49869642 0.50130358]
[0.49869389 0.50130611]
[0.4986911 0.5013089]
[0.49868836 0.50131164]
[0.49868537 0.50131463]
[0.49868277 0.50131723]
[0.49868034 0.50131966]
[0.49867752 0.50132248]
[0.4986749 0.5013251]
[0.49867221 0.50132779]
[0.49866932 0.50133068]
[0.49866669 0.50133331]
[0.49866405 0.50133595]
[0.49866145 0.50133855]
[0.49865869 0.50134131]
[0.49865599 0.50134401]
[0.49865403 0.50134597]
[0.49865114 0.50134886]
[0.49864875 0.50135125]
[0.49864589 0.50135411]
[0.49864312 0.50135688]
[0.49864069 0.50135931]
[0.49863814 0.50136186]
[0.49863532 0.50136468]
[0.49863258 0.50136742]
[0.49862983 0.50137017]
[0.49862673 0.50137327]
[0.4986244 0.5013756]
[0.49862196 0.50137804]
[0.4986198 0.5013802]
[0.49861691 0.50138309]
[0.49861426 0.50138574]
[0.4986119 0.5013881]
[0.49860944 0.50139056]
[0.49860687 0.50139313]
