[0.49873194 0.50126806]
[0.49873022 0.50126978]
[0.49872807 0.50127193]
[0.49872608 0.50127392]
[0.49872408 0.50127592]
[0.49872219 0.50127781]
[0.49872039 0.50127961]
[0.49871833 0.50128167]
[0.49871628 0.50128372]
[0.4987145 0.5012855]
[0.49871262 0.50128738]
[0.49871089 0.50128911]
[0.49870878 0.50129122]
[0.49870641 0.50129359]
[0.49870424 0.50129576]
[0.49870267 0.50129733]
[0.49870045 0.50129955]
[0.49869843 0.50130157]
[0.49869671 0.50130329]
[0.49869485 0.50130515]
[0.49869268 0.50130732]
[0.49869078 0.50130922]
[0.49868864 0.50131136]
[0.4986867 0.5013133]
[0.49868523 0.50131477]
[0.49868346 0.50131654]
[0.49868146 0.50131854]
[0.49867896 0.50132104]
[0.49867736 0.50132264]
[0.49867515 0.50132485]
[0.49867322 0.50132678]
[0.49867115 0.50132885]
[0.49866926 0.50133074]
[0.49866725 0.50133275]
[0.49866505 0.50133495]
[0.49866345 0.50133655]
[0.49866178 0.50133822]
[0.49865978 0.50134022]
[0.49865778 0.50134222]
[0.49865615 0.50134385]
[0.49865407 0.50134593]
[0.49865215 0.50134785]
[0.4986499 0.5013501]
[0.4986479 0.5013521]
[0.49864629 0.50135371]
[0.4986447 0.5013553]
[0.49864291 0.50135709]
[0.49864093 0.50135907]
[0.49863901 0.50136099]
[0.49863712 0.50136288]
[0.49863523 0.50136477]
