[0.498763 0.501237]
[0.49876058 0.50123942]
[0.49875833 0.50124167]
[0.49875655 0.50124345]
[0.49875437 0.50124563]
[0.49875241 0.50124759]
[0.49875023 0.50124977]
[0.49874833 0.50125167]
[0.49874581 0.50125419]
[0.49874368 0.50125632]
[0.49874123 0.50125877]
[0.49873895 0.50126105]
[0.49873671 0.50126329]
[0.49873492 0.50126508]
[0.49873266 0.50126734]
[0.49873028 0.50126972]
[0.49872813 0.50127187]
[0.49872583 0.50127417]
[0.49872385 0.50127615]
[0.49872178 0.50127822]
[0.4987198 0.5012802]
[0.49871747 0.50128253]
[0.4987151 0.5012849]
[0.49871305 0.50128695]
[0.49871074 0.50128926]
[0.49870857 0.50129143]
[0.49870628 0.50129372]
[0.49870396 0.50129604]
[0.49870192 0.50129808]
[0.4986996 0.5013004]
[0.49869737 0.50130263]
[0.49869509 0.50130491]
[0.49869335 0.50130665]
[0.49869133 0.50130867]
[0.49868937 0.50131063]
[0.49868728 0.50131272]
[0.49868509 0.50131491]
[0.49868237 0.50131763]
[0.49868055 0.50131945]
[0.49867845 0.50132155]
[0.49867667 0.50132333]
[0.49867442 0.50132558]
[0.49867236 0.50132764]
[0.49867008 0.50132992]
[0.49866814 0.50133186]
[0.49866598 0.50133402]
[0.49866372 0.50133628]
[0.49866163 0.50133837]
[0.49865986 0.50134014]
[0.49865749 0.50134251]
[0.49865549 0.50134451]
