[0.498753 0.501247]
[0.49875192 0.50124808]
[0.49875098 0.50124902]
[0.49875015 0.50124985]
[0.4987491 0.5012509]
[0.4987479 0.5012521]
[0.49874699 0.50125301]
[0.49874601 0.50125399]
[0.49874485 0.50125515]
[0.49874382 0.50125618]
[0.49874278 0.50125722]
[0.49874183 0.50125817]
[0.49874078 0.50125922]
[0.49873972 0.50126028]
[0.49873876 0.50126124]
[0.49873792 0.50126208]
[0.49873674 0.50126326]
[0.49873585 0.50126415]
[0.49873485 0.50126515]
[0.49873408 0.50126592]
[0.49873295 0.50126705]
[0.498732 0.501268]
[0.49873093 0.50126907]
[0.49873 0.50127]
[0.49872889 0.50127111]
[0.49872786 0.50127214]
[0.49872676 0.50127324]
[0.4987257 0.5012743]
[0.49872462 0.50127538]
[0.49872353 0.50127647]
[0.49872258 0.50127742]
[0.49872177 0.50127823]
[0.49872082 0.50127918]
[0.49872003 0.50127997]
[0.49871901 0.50128099]
[0.4987179 0.5012821]
[0.49871697 0.50128303]
[0.498716 0.501284]
[0.49871491 0.50128509]
[0.49871379 0.50128621]
[0.49871271 0.50128729]
[0.49871169 0.50128831]
[0.49871073 0.50128927]
[0.49870967 0.50129033]
[0.49870861 0.50129139]
[0.49870756 0.50129244]
[0.49870637 0.50129363]
[0.49870533 0.50129467]
[0.49870463 0.50129537]
[0.49870362 0.50129638]
[0.4987027 0.5012973]
